ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N
8108,F,Ship,3,4,229,6,medium,F,3,5471,0
5278,B,Ship,5,1,279,4,low,F,3,1499,0
4919,C,Road,3,3,162,2,medium,M, *7 ,5719,1
1736,F,Ship,3,2,188,3,low,F,33,3335,1
1212,F,Road,4,1,140,3,medium,M,9,1431,1
3886,B,Ship,3,3,104,5,low,F,5,4643,0
3930,F,Ship,4,4,181,4,low,M,4,5767,0
7679,C,Flight,3,2,189,2,medium,F,3,4617,0
7985,C,Ship,4,2,204,8,low,F,1,4038,1
3393,A,Ship,4,3,296,2,medium,F,9,1523,1
3941,C,Ship,3,5,267,2,medium,M,4,4703,0
1705,D,Ship,3,3,245,2,medium,F,16,2577,1
6575,C,Flight,6,1,261,4,low,F,6,1703,1
10092,F,Ship,4,2,201,2,medium,M,6,5729,0
8810,F,Ship,3,1,203,10,medium,F, *7 ,5917,1
5811,A,Ship,6,4,197,5,medium,M,4,5889,1
6509,C,Ship,5,1,298,4,low,F,4,1853,0
6724,B,Flight,5,4,99,2,high,F,4,4259,0
5416,B,Ship,4,5,157,3,medium,F,2,4343,1
4298,F,Ship,3,3,218,4,medium,M, *7 ,1883,0
10139,C,Flight,6,2,284,4,low,F, *7 ,1181,1
4818,F,Ship,7,1,290,4,low,F,9,1885,0
5681,C,Ship,3,1,180,2,high,M,10,4200,0
6583,D,Flight,7,2,279,4,medium,F,1,1480,0
6977,C,Road,6,5,148,4,low,M,1,5216,1
10073,C,Ship,3,4,198,3,low,F,3,5322,0
3822,F,Road,3,4,245,4,low,M,4,5186,1
10209,A,Ship,5,2,263,6,low,M,2,1851,0
2509,D,Ship,3,5,190,10,medium,M,26,3244,1
1053,A,Ship,5,5,264,3,medium,F,27,2019,1
9407,C,Ship,4,1,274,5,low,F,5,1581,1
9422,F,Ship,5,2,172,2,low,M,9,1097,0
10873,D,Ship,3,4,177,2,medium,M,3,4240,1
7411,D,Flight,6,4,290,4,low,F,3,1544,1
6725,C,Flight,3,1,250,3,low,M,1,4347,0
3630,F,Ship,5,2,134,2,low,M,9,5045,0
7593,A,Ship,5,1,256,2,medium,F,1,5352,1
5993,C,Ship,4,4,187,3,low,F, *7 ,4893,0
1087,D,Road,4,2,176,3,low,M,23,1909,1
5696,F,Ship,4,2,175,3,medium,M, *7 ,4874,1
643,D,Ship,4,1,240,2,low,M,14,2437,1
4237,D,Road,3,4,247,2,medium,F,2,5016,1
3202,B,Ship,3,5,205,4,low,M,2,1648,0
7331,C,Ship,4,1,200,3,low,M,5,4686,0
4894,B,Ship,3,4,241,3,medium,M,3,4047,0
10376,F,Ship,4,3,216,2,low,M,4,5997,0
3240,F,Ship,4,2,145,3,medium,F,4,5122,1
3582,F,Ship,3,3,271,2,low,F, *7 ,4444,1
9313,D,Flight,5,2,259,2,medium,M, *7 ,4764,0
8595,A,Ship,2,4,245,2,medium,F,10,5389,0
5904,F,Flight,2,4,221,5,medium,M,4,4034,1
5536,B,Ship,7,1,244,5,medium,F,3,1418,1
4780,B,Road,4,5,188,2,low,F,4,4433,0
7907,C,Ship,3,5,256,2,medium,F,6,5375,0
8898,F,Road,5,1,225,5,low,M,2,1812,0
2603,C,Flight,4,4,220,2,medium,F,33,2897,1
10690,B,Flight,4,1,260,3,medium,M,6,4816,0
7366,B,Ship,5,5,258,4,high,F,5,4562,0
9089,C,Ship,3,4,225,4,low,M,10,4460,1
6804,F,Ship,3,3,153,10,medium,M,10,5772,0
5926,B,Ship,6,5,280,3,low,M,9,4074,1
4300,B,Ship,3,3,214,3,medium,F,9,5856,0
8793,A,Ship,3,1,160,3,medium,F,5,5524,0
9812,F,Ship,4,3,274,3,low,F,5,4409,0
727,D,Ship,4,2,214,3,low,F,18,2574,1
6727,D,Flight,4,1,265,2,low,F,10,5418,1
9151,D,Ship,7,5,255,4,low,F,9,1367,0
8838,F,Ship,7,5,254,4,medium,F,6,1491,1
7329,A,Ship,4,3,183,2,medium,F, *7 ,5690,1
8696,F,Ship,3,1,187,3,medium,M, *7 ,4607,0
5353,D,Flight,5,4,235,2,medium,M,9,5549,0
3481,D,Ship,4,1,258,3,medium,M, *7 ,4159,0
7762,B,Ship,4,1,241,5,low,F,4,1145,0
1245,A,Flight,4,2,136,2,medium,F,17,1285,1
7215,A,Ship,6,1,273,4,low,M,3,1361,1
3584,F,Ship,4,5,173,3,low,F, *7 ,4410,0
7459,D,Ship,4,4,228,5,low,M,6,1853,1
8968,B,Ship,4,1,238,4,medium,F,10,4860,0
3162,F,Flight,5,1,231,7,high,F,9,5558,0
7701,A,Ship,5,4,199,5,medium,M,6,5210,1
7957,D,Flight,5,5,229,6,low,F,6,1857,0
4244,F,Flight,4,2,151,2,medium,M,6,4987,0
6418,B,Road,3,1,233,3,medium,M, *7 ,5331,0
9378,F,Ship,3,1,154,3,low,M,5,4720,1
5455,D,Road,5,5,132,2,high,F,1,4233,0
9093,A,Ship,5,3,270,5,medium,F, *7 ,1862,0
1141,D,Ship,4,1,260,2,low,M,2,2980,1
6164,F,Flight,5,4,211,3,medium,F, *7 ,4856,0
4674,F,Flight,3,5,206,4,medium,M,10,4321,1
4752,F,Ship,2,4,167,2,medium,M,1,4344,0
7956,F,Flight,7,3,285,4,low,M,10,1935,1
8257,D,Ship,5,3,252,5,low,M,2,1312,1
1754,F,Ship,3,2,184,5,high,F,26,3336,1
6708,F,Road,3,1,186,2,medium,F, *7 ,4556,0
239,C,Ship,2,3,140,3,low,F,23,1372,1
10446,F,Ship,5,5,239,6,low,M,9,1417,1
1854,F,Ship,3,3,190,7,medium,F, *7 ,2400,1
9413,C,Ship,6,3,304,4,low,F,9,1401,0
9355,D,Ship,6,4,276,4,low,M,4,1662,1
5384,F,Ship,3,5,147,3,low,F,4,5042,0
4974,F,Ship,3,2,134,3,medium,F,3,5232,0
9115,D,Ship,3,1,249,2,medium,F,1,5190,1
8586,F,Ship,6,4,222,8,low,F,1,5808,1
3619,D,Ship,4,5,237,2,medium,F,6,5954,0
3629,C,Ship,4,1,134,3,medium,M,2,4983,0
8538,F,Ship,3,4,251,10,medium,F,2,4336,1
7075,D,Ship,4,4,213,3,low,F,1,4266,0
7797,A,Road,4,4,251,2,low,M,2,4800,0
7235,C,Road,6,3,175,4,low,M,3,4143,0
4478,F,Ship,5,4,226,2,low,M,6,4547,0
4543,D,Ship,5,1,275,4,medium,F,6,1569,0
4764,F,Ship,3,3,201,6,medium,M,2,4984,0
4518,F,Flight,5,4,219,4,low,F, *7 ,4540,0
3909,A,Ship,4,2,173,2,medium,M,9,4307,0
4546,B,Ship,7,1,250,5,medium,M, *7 ,1776,0
1547,C,Ship,3,3,205,2,low,F,15,3231,1
8685,A,Ship,3,5,205,3,medium,F,9,4565,1
5949,A,Ship,4,2,238,2,low,F,2,4002,0
2077,D,Ship,3,4,172,10,high,F,23,1875,1
9453,A,Flight,4,4,275,5,medium,M, *7 ,1562,1
8495,C,Flight,3,2,251,2,medium,F,4,4074,0
8246,F,Ship,3,5,174,2,low,F,4,5692,0
9589,D,Flight,2,1,181,4,low,F,2,4747,0
4216,B,Ship,3,1,258,3,medium,F,2,5828,1
2671,D,Ship,5,2,246,2,low,F,4,3617,1
4055,C,Ship,3,3,182,4,low,M, *7 ,1869,1
176,F,Ship,4,4,150,2,medium,M,3,1285,1
10496,F,Ship,4,2,214,6,medium,M,9,4736,1
6254,F,Ship,4,1,208,3,low,M,4,4530,1
5380,B,Ship,3,5,258,3,low,M,5,4314,1
10293,A,Ship,4,2,210,3,medium,F,10,5354,0
8040,F,Ship,4,1,245,5,low,F,3,1537,0
4443,A,Ship,4,5,164,2,low,F,9,5453,0
8471,C,Road,3,5,135,2,medium,M, *7 ,5331,0
9728,F,Flight,5,4,97,3,medium,F, *7 ,4577,0
9623,C,Ship,5,2,266,10,high,M,9,4784,1
7279,D,Ship,3,1,204,4,medium,F,6,5926,1
7392,F,Road,5,2,224,2,medium,F,10,5674,0
4338,F,Ship,3,2,160,3,low,F,4,4683,0
1176,F,Ship,3,1,263,3,low,M,25,3689,1
6297,A,Road,4,3,246,6,low,F,10,1176,0
5616,F,Flight,2,3,223,3,low,F,9,5653,0
8392,B,Ship,5,2,190,2,low,M,1,5005,0
3835,D,Flight,5,2,132,3,medium,F,4,4475,1
10880,F,Ship,5,3,265,2,low,F,4,4641,1
4265,C,Ship,5,4,178,6,medium,M,10,5197,0
10365,A,Ship,4,4,246,3,medium,F,2,4150,0
7406,F,Flight,5,3,225,5,low,F,6,1082,0
3213,A,Ship,4,5,243,3,low,F,2,4909,0
4630,B,Ship,5,5,167,2,medium,M,2,5908,0
8618,F,Road,5,2,254,6,low,F,5,1951,0
10732,B,Ship,4,3,253,5,low,F,10,1464,0
6821,C,Ship,4,4,273,5,low,M,10,1316,0
10216,B,Ship,4,5,242,6,low,F,9,1858,0
5699,C,Ship,3,4,247,3,low,F,9,4157,0
10429,D,Flight,4,5,185,2,low,F,4,5428,0
7645,D,Ship,3,4,159,2,medium,F,6,4990,1
2624,F,Ship,4,1,152,3,high,M,26,1464,1
10983,A,Ship,5,1,275,5,low,M, *7 ,1623,1
9255,A,Ship,3,3,258,3,medium,F, *7 ,4068,1
5452,B,Ship,4,4,259,7,medium,M, *7 ,4408,0
2958,F,Ship,2,2,146,3,medium,F,1,1162,1
3712,B,Flight,3,5,140,5,low,M, *7 ,4370,1
6251,C,Ship,4,3,273,10,medium,F, *7 ,4896,0
3364,B,Ship,5,2,244,3,low,M,2,4198,0
19,D,Ship,5,5,239,3,high,M,18,2495,1
5737,D,Road,4,5,188,3,low,M,4,4632,0
4233,A,Road,3,1,232,2,medium,M,10,4719,0
5511,A,Ship,6,2,305,4,low,M, *7 ,1015,0
5129,C,Ship,3,3,271,4,high,M,3,4006,1
4941,A,Flight,3,5,251,3,high,F,4,4156,1
7535,C,Flight,4,2,191,4,low,M, *7 ,5507,1
3661,D,Ship,5,3,249,2,medium,M,3,4440,0
6776,F,Ship,3,1,166,3,medium,F,9,4251,0
9031,D,Road,6,2,240,6,low,M,3,5967,1
10943,C,Road,5,1,219,6,low,F,2,1650,1
8104,B,Ship,3,2,161,3,medium,F,1,5757,0
10711,D,Ship,4,2,262,6,medium,F,2,1069,0
9708,F,Road,5,2,249,6,low,M, *7 ,1170,1
8512,B,Ship,5,3,185,2,low,M,2,5420,0
7321,D,Ship,5,4,273,6,medium,F, *7 ,4058,1
7401,A,Flight,3,4,177,4,medium,M,5,1854,0
9478,B,Ship,4,4,181,3,medium,F,9,4425,1
10103,C,Ship,4,2,220,3,low,F,9,5896,0
6029,C,Flight,6,4,262,4,low,F,10,1068,1
5841,A,Ship,5,2,249,6,low,M, *7 ,5633,0
10852,B,Ship,5,1,241,4,medium,M, *7 ,5519,1
8275,D,Ship,3,1,138,3,medium,F,2,4766,1
2612,F,Flight,4,4,221,4,medium,M,14,2932,1
9711,A,Road,7,1,264,4,medium,F,2,1540,0
5254,B,Ship,6,4,275,4,low,M,10,1266,1
3118,B,Ship,4,3,142,4,low,M,29,1420,1
9331,D,Flight,3,2,154,3,low,F, *7 ,5149,1
2712,F,Ship,5,2,246,2,medium,M,13,2652,1
5508,F,Ship,7,1,296,4,low,M,4,1446,0
1662,F,Ship,3,2,150,3,medium,F,4,1910,1
3670,B,Ship,3,3,198,2,low,M, *7 ,4620,1
7984,B,Ship,6,3,250,2,medium,F,1,4747,0
6027,A,Flight,4,1,270,5,medium,M,9,1280,1
136,B,Flight,3,5,157,3,medium,F,4,1889,1
6894,F,Ship,6,1,309,4,medium,M,9,1305,0
10370,F,Ship,3,4,189,6,low,F,9,4668,1
6525,A,Ship,3,1,261,8,medium,F,9,5248,1
3414,F,Road,3,1,188,3,low,M,3,4222,0
5539,D,Ship,6,2,257,4,low,F,4,1929,1
2736,F,Flight,5,1,272,3,medium,M,27,2415,1
7694,F,Ship,5,1,216,10,medium,F,2,5672,0
7837,D,Ship,3,4,232,2,low,F, *7 ,5629,1
10310,F,Ship,6,1,208,5,low,M,6,4537,0
4201,D,Ship,4,2,220,3,low,M,3,5020,0
1958,F,Ship,3,1,202,3,low,F,1,3738,1
6206,F,Ship,3,2,126,10,low,M,3,4073,1
7611,A,Ship,3,4,173,3,low,F, *7 ,5979,0
8020,B,Ship,7,5,289,4,low,M,3,1656,1
3973,D,Flight,4,1,180,3,high,F,5,4346,0
4896,F,Ship,3,3,162,2,low,F,9,4903,0
4062,F,Ship,3,5,154,2,medium,M,6,4744,0
8327,C,Ship,4,4,232,5,medium,M,2,1386,0
8699,C,Ship,5,5,242,4,medium,F,2,5359,0
3841,D,Flight,4,2,153,2,medium,F,4,4069,1
7916,F,Ship,3,1,213,2,low,M,6,4747,0
6147,A,Road,4,5,234,4,medium,M,9,5769,0
9696,F,Ship,6,3,245,4,medium,M,3,1772,1
5973,A,Ship,3,3,265,3,medium,F,3,5986,1
9850,B,Road,5,1,243,3,medium,F,10,4037,0
10118,F,Road,4,1,243,3,high,F,9,4277,0
3917,C,Ship,4,4,272,2,low,M,10,4826,1
8035,D,Ship,7,2,289,5,low,M,1,1178,0
10266,F,Road,5,1,252,3,high,F,2,5032,0
8907,A,Flight,4,5,295,3,low,F,2,1693,0
4628,F,Ship,5,3,249,2,low,F,9,4568,0
6106,B,Ship,3,5,186,3,medium,M, *7 ,4764,0
4215,A,Ship,3,1,214,3,medium,F,2,4958,0
8929,D,Ship,5,5,265,6,low,M,4,1937,1
5917,D,Ship,5,4,268,3,high,F,10,4955,0
7337,C,Ship,3,3,268,2,high,F,5,5195,0
8499,A,Flight,5,4,274,3,low,M,1,5017,1
3507,A,Ship,4,3,192,3,medium,F,10,4086,1
10198,B,Ship,5,5,245,5,low,M,5,1252,0
6701,C,Road,3,3,136,3,low,M,10,5175,0
6676,B,Ship,3,3,150,3,low,M,5,5328,0
9770,F,Ship,4,4,246,3,low,F, *7 ,4090,0
5555,C,Ship,6,1,123,5,medium,M,5,5323,1
5791,D,Ship,7,4,285,4,medium,F,2,1017,1
10220,F,Ship,4,3,249,5,low,F,10,1067,1
10857,A,Ship,6,5,206,2,low,F,6,5646,1
3475,D,Ship,2,2,161,5,medium,M,3,4138,0
221,C,Ship,3,4,242,3,low,M,29,2381,1
7303,D,Ship,3,4,227,4,low,F,9,5465,0
5989,D,Ship,5,2,233,7,medium,F, *7 ,5519,1
9155,C,Road,6,5,285,4,medium,F,5,1631,1
6856,B,Flight,6,3,285,7,medium,M, *7 ,5030,1
4484,F,Ship,5,3,243,3,medium,F,10,4524,1
2833,D,Ship,2,2,168,5,medium,F,1,1885,1
10352,F,Ship,2,5,228,3,low,M, *7 ,5643,1
6752,F,Ship,3,5,109,2,high,M,2,5978,1
10341,A,Ship,6,5,287,5,low,M,2,5611,1
6201,A,Ship,4,1,153,2,low,F,1,4027,0
787,D,Ship,4,2,210,3,low,M,16,2046,1
10771,D,Ship,4,1,249,6,medium,M, *7 ,1415,1
6875,C,Ship,6,5,305,4,medium,F,9,1072,0
4545,A,Ship,6,4,265,4,low,F,9,1511,0
7690,B,Ship,3,2,199,3,medium,F, *7 ,4164,1
9873,A,Flight,3,5,161,3,low,F,4,5629,0
8571,A,Ship,3,1,165,3,low,M,10,5823,0
9706,B,Road,4,5,257,5,medium,M,6,1008,0
4925,C,Road,4,4,196,5,high,F, *7 ,4622,0
3182,F,Ship,3,5,149,3,low,F,9,5412,0
3691,D,Road,4,4,251,3,high,F,5,5460,0
2193,A,Flight,4,4,252,3,medium,F, *7 ,2477,1
3015,A,Flight,3,5,188,2,low,F,12,2711,1
5211,A,Flight,5,4,121,5,high,F,4,4814,0
7942,B,Flight,4,3,225,8,low,M, *7 ,4718,1
7817,C,Flight,4,3,181,3,low,M,4,4399,1
6411,A,Ship,3,3,220,3,high,F,6,5269,1
4231,D,Road,3,2,262,3,medium,M,2,5910,1
7960,B,Flight,6,4,247,4,low,M, *7 ,1831,0
8195,C,Road,5,4,265,3,medium,M,10,4565,0
3277,D,Road,3,4,134,3,medium,F,9,4230,1
10615,D,Ship,3,5,228,4,low,F, *7 ,4068,1
10095,A,Ship,3,5,271,2,medium,F,6,4020,1
5602,B,Road,4,3,138,3,high,M,2,5358,0
8268,F,Ship,5,3,245,5,low,F,1,1605,0
3508,B,Ship,3,5,206,3,medium,F,6,5618,0
2549,C,Ship,3,1,143,6,medium,M,2,1323,1
9598,B,Flight,3,5,268,3,low,M, *7 ,4910,0
1054,B,Ship,5,2,173,4,low,M,21,1674,1
1576,B,Ship,4,4,153,3,low,M,13,1402,1
4029,A,Ship,4,1,261,3,medium,M, *7 ,4314,1
10572,F,Ship,3,1,201,3,medium,F, *7 ,4315,0
10591,D,Ship,4,5,272,2,medium,M,9,5055,1
10062,F,Ship,3,1,189,3,low,M,1,4886,0
9375,A,Ship,4,1,261,6,low,F,6,5861,0
2479,D,Flight,4,5,229,3,medium,M,21,2688,1
5998,B,Ship,5,3,259,5,low,M,2,1730,0
2794,B,Ship,3,5,212,3,low,F,19,2703,1
9995,C,Road,2,1,135,4,medium,F, *7 ,5001,1
9970,B,Ship,3,2,198,5,medium,F,6,5443,0
9287,C,Ship,3,4,180,3,low,M,2,5659,1
3636,F,Ship,5,5,152,6,medium,M,2,4915,1
6706,B,Road,2,5,127,3,medium,F,3,5964,0
8893,D,Road,5,2,223,5,medium,F,6,1883,0
7518,F,Road,3,1,179,2,low,M,3,5159,1
8585,C,Ship,3,2,154,10,high,F, *7 ,5811,1
9727,D,Flight,6,4,171,5,medium,M,9,4376,1
7012,B,Ship,4,2,198,6,medium,M,5,4659,0
10744,B,Ship,5,1,261,5,medium,M,3,1644,1
10233,A,Ship,3,3,262,2,low,F,10,5951,1
9363,A,Ship,6,1,264,4,low,M,9,1243,0
10171,D,Ship,5,2,208,8,medium,M,5,4751,0
5403,A,Ship,4,5,142,2,medium,F, *7 ,4594,1
10795,D,Ship,5,5,224,5,low,F, *7 ,1505,0
9671,C,Ship,4,2,258,5,medium,M,1,1920,0
10357,D,Ship,4,2,185,2,medium,M,5,4066,0
4411,D,Ship,3,5,197,3,medium,F,2,4018,1
3627,A,Ship,4,3,227,3,medium,F,10,5491,1
375,A,Ship,5,1,227,3,low,F,19,3007,1
9829,D,Ship,4,4,262,3,medium,M,2,5429,0
8764,B,Flight,3,2,257,2,low,F,9,5085,1
6984,F,Flight,3,3,231,3,medium,F,4,4088,0
3764,F,Ship,4,4,182,3,medium,F, *7 ,5453,1
1336,B,Ship,4,2,256,2,medium,M,10,3128,1
4501,D,Road,2,5,170,5,low,F,10,5621,1
2235,A,Ship,4,5,168,3,low,F,4,1363,1
118,B,Road,4,3,265,2,medium,F,31,2326,1
2186,F,Road,5,3,219,3,low,M,1,2027,1
10442,F,Ship,3,4,166,3,high,M,6,4247,0
6805,D,Ship,4,4,182,3,high,F, *7 ,5197,0
7297,D,Ship,3,5,196,3,high,F,4,4569,0
9907,D,Ship,6,2,173,3,medium,F,4,5970,0
3633,A,Ship,3,1,205,2,medium,F,2,5322,0
4768,B,Ship,4,1,194,3,medium,F,9,5804,0
8497,D,Flight,2,1,112,5,low,F,1,4543,0
5712,F,Ship,4,5,189,3,medium,F,3,5193,0
9833,C,Ship,6,5,217,4,low,F,2,4073,0
4548,F,Ship,6,4,255,4,low,F,3,1569,1
9121,D,Ship,3,2,150,10,low,F,6,5580,0
4200,F,Ship,3,3,194,3,medium,F,6,5721,1
1410,F,Ship,4,5,258,2,high,M,5,3512,1
8529,A,Ship,5,3,230,3,medium,F, *7 ,4844,0
7658,F,Road,5,2,146,7,low,F,9,5631,0
5540,F,Ship,3,3,226,3,low,M,4,5048,0
5983,D,Ship,4,3,269,2,medium,M,2,4158,0
4723,D,Ship,3,2,191,2,medium,M, *7 ,5357,0
7950,F,Flight,4,2,201,8,medium,F,6,5128,0
8715,A,Ship,3,5,222,4,medium,F,9,4247,0
4134,F,Ship,3,4,124,4,medium,F,10,5011,0
6902,F,Ship,6,5,266,4,low,F,6,1201,0
10406,F,Road,5,2,245,5,low,F,9,1466,0
3510,F,Ship,2,3,192,3,medium,F, *7 ,5787,1
10565,C,Flight,3,2,207,2,medium,F,10,4070,1
9382,B,Ship,5,3,242,4,medium,F, *7 ,4410,1
6207,A,Ship,3,2,177,4,low,F,3,4199,1
9512,F,Ship,4,5,171,3,low,F,10,4752,1
2116,B,Ship,3,3,162,2,medium,M,5,1202,1
9884,F,Ship,7,4,277,5,low,M,4,1373,0
8122,B,Ship,4,2,197,2,medium,M,3,4715,1
10093,D,Ship,5,1,125,4,medium,M,3,5595,0
4238,F,Road,2,1,137,3,low,M,1,4539,0
10762,B,Ship,5,1,220,5,low,F,4,1156,1
10028,F,Ship,5,5,207,4,low,F,1,5035,0
5298,F,Ship,3,2,263,3,medium,F,3,4181,0
4563,A,Ship,6,4,272,4,low,F, *7 ,1706,1
6218,F,Ship,6,4,244,4,low,M,1,1130,1
3269,C,Road,5,4,217,3,medium,F, *7 ,4949,1
8519,C,Ship,4,4,161,3,low,M,2,5257,0
5140,B,Ship,3,4,222,6,medium,F,10,4579,1
2505,A,Ship,2,2,190,8,medium,M,33,3448,1
10784,F,Ship,5,1,247,5,medium,F, *7 ,1842,1
7574,F,Ship,3,5,154,2,medium,M,6,4675,1
6193,D,Ship,3,4,236,3,medium,M,1,5851,0
9665,C,Ship,2,5,181,5,medium,F,5,1043,0
10926,F,Ship,5,1,240,5,low,M,10,1373,1
10015,D,Flight,3,3,185,2,low,M,4,4746,0
7861,D,Ship,4,2,139,3,medium,M,10,4648,0
4930,B,Flight,5,1,264,2,medium,F,3,4056,1
8027,C,Ship,6,3,252,2,low,M,1,1756,0
8245,D,Ship,4,1,144,4,low,F,10,4175,0
6226,B,Ship,2,5,211,3,low,M,3,1368,0
4582,B,Ship,6,3,213,4,low,F,2,5349,0
3267,A,Road,3,1,216,4,medium,F,4,4416,0
3936,F,Ship,3,1,139,2,medium,M,3,4226,0
5426,F,Ship,4,4,200,4,low,F,3,5583,1
5131,D,Ship,4,5,172,2,medium,M, *7 ,4559,0
3154,B,Flight,3,2,153,10,high,M,2,5455,0
5648,F,Ship,6,5,273,5,medium,M,10,5756,1
3683,C,Road,5,5,174,3,high,F,9,5969,1
5399,C,Ship,4,3,279,6,medium,M,2,5405,0
10622,F,Ship,4,1,132,2,medium,M,1,5025,1
3868,B,Ship,4,3,218,2,medium,M,6,4414,1
4468,B,Ship,2,3,176,3,low,F,6,5006,0
3654,F,Ship,5,3,267,3,low,M,9,5258,1
3425,C,Flight,3,4,148,2,low,F,5,4693,1
5461,D,Road,7,3,281,4,low,F,4,1480,0
284,F,Flight,5,4,165,3,low,F,20,1150,1
3094,B,Ship,4,1,145,6,low,M,32,1673,1
9405,A,Ship,6,1,283,5,low,F,5,1298,0
3130,B,Road,3,4,248,2,medium,F,15,2983,1
1444,B,Ship,5,3,184,4,medium,F,2,3798,1
9444,F,Road,5,2,258,5,low,M,3,1824,0
7998,F,Ship,6,1,306,4,low,F,4,1449,1
8296,B,Ship,3,3,174,2,low,F,1,5556,0
5622,F,Flight,3,3,168,4,low,F,2,4541,1
10480,B,Ship,4,1,276,5,low,F,2,1246,0
4197,A,Ship,4,3,216,2,low,F,6,4005,0
10991,C,Ship,5,4,219,6,low,M,3,1098,0
3442,B,Flight,3,2,242,5,medium,M,6,4694,0
2778,F,Ship,3,4,214,8,high,F,6,2924,1
5201,C,Road,5,5,259,3,medium,F,5,4315,0
9938,F,Ship,7,1,310,4,medium,F, *7 ,1601,1
7442,F,Ship,4,3,157,7,low,F,3,4878,1
8126,F,Ship,3,1,102,4,medium,F,4,5936,1
8796,F,Ship,3,2,234,3,medium,M,5,4757,1
5620,B,Flight,3,5,165,4,low,M,6,4795,1
6422,F,Road,4,2,150,4,low,F,1,5922,1
4986,F,Ship,6,1,152,2,low,F,3,1340,0
2585,C,Road,2,2,285,2,medium,F,16,2223,1
100,B,Ship,4,2,145,2,medium,M,21,1617,1
10080,F,Ship,5,3,172,3,medium,F,3,4056,0
9888,F,Ship,5,2,243,5,medium,F,4,1385,0
5526,F,Ship,6,1,260,4,medium,M,9,1698,1
9762,F,Ship,4,3,103,2,low,M,4,5146,0
3614,F,Ship,4,5,274,2,low,F,2,4492,1
352,B,Ship,5,5,171,2,medium,F,22,1695,1
7486,B,Ship,6,2,219,5,low,F,9,1071,0
5034,F,Ship,6,5,276,4,medium,F,6,1005,1
122,F,Road,3,3,205,3,medium,F,19,2167,1
10244,F,Ship,3,3,197,3,low,F,4,4858,1
1052,F,Ship,2,1,163,3,medium,F,24,1119,1
8486,F,Road,5,1,145,3,low,F,5,5019,0
3935,C,Ship,6,5,178,3,low,F,5,4096,0
7534,B,Flight,5,2,232,3,low,M,5,5607,1
1762,B,Road,4,5,178,3,low,F,23,1695,1
5486,F,Flight,4,5,113,3,medium,F,10,4053,1
631,D,Ship,3,1,155,3,medium,F,27,1022,1
9351,A,Ship,6,4,286,4,medium,F,1,1570,0
2312,F,Road,3,5,191,3,high,F,17,2235,1
5706,F,Ship,4,5,164,3,high,M,3,4454,0
3657,A,Ship,3,1,187,3,medium,M,2,5154,1
2921,C,Ship,5,3,157,4,low,M,1,1306,1
7042,B,Ship,4,1,268,3,low,M, *7 ,5486,0
4693,D,Ship,5,3,217,4,low,M,3,5718,1
5186,F,Road,5,4,172,3,low,F,3,5064,1
6281,C,Road,6,3,298,4,low,F,1,1657,0
1991,C,Ship,3,3,139,4,high,M,17,1137,1
6120,F,Ship,4,1,206,5,medium,F, *7 ,5941,1
10281,A,Flight,5,3,167,3,low,M,9,5026,0
8874,F,Ship,7,1,307,4,low,M,2,1983,0
9630,F,Ship,5,5,238,6,low,M,3,1351,0
938,F,Road,4,5,143,2,medium,F,20,1360,1
6587,C,Flight,6,4,299,4,medium,M,9,1036,1
898,B,Ship,3,4,135,3,low,M,22,1378,1
291,A,Flight,4,4,270,3,low,M,12,3279,1
4010,F,Ship,5,1,185,2,medium,F,10,5973,1
6859,D,Flight,3,1,237,3,medium,F,1,4476,1
8166,F,Ship,3,4,285,3,low,M,9,4768,1
7877,C,Ship,3,1,229,3,medium,M, *7 ,5324,1
8765,C,Flight,4,1,156,2,medium,M,4,5225,0
259,D,Road,2,3,158,3,low,F,13,1245,1
3417,A,Road,3,4,148,4,medium,F,9,5301,0
3566,F,Flight,5,1,279,8,low,F,6,5888,1
7786,B,Road,4,3,240,3,medium,M,6,4964,0
6360,F,Ship,4,5,184,3,medium,F,9,5594,0
9261,A,Ship,3,5,204,2,low,F,1,4025,1
8834,F,Ship,7,3,307,4,low,F,1,1589,1
2646,F,Ship,4,1,217,3,medium,M,2,2692,1
2909,C,Ship,3,4,154,2,low,M,29,1016,1
10342,B,Ship,3,5,206,2,low,M,3,5113,1
2172,F,Road,4,4,150,4,low,M,5,1263,1
8030,F,Ship,7,1,247,4,medium,M,6,1297,1
9242,F,Ship,4,4,166,6,low,F,6,4100,1
9786,F,Ship,5,1,183,3,medium,F, *7 ,4531,0
7425,A,Ship,6,2,257,4,medium,M,2,1012,0
8308,B,Ship,6,2,254,4,low,F,9,1626,0
3514,B,Ship,3,2,262,4,low,M,1,4745,1
423,A,Flight,3,2,141,3,low,M, *7 ,1933,1
1376,F,Flight,4,2,185,3,low,M,27,3410,1
7320,F,Ship,4,1,209,3,low,F, *7 ,4808,1
6089,C,Ship,5,1,148,3,low,F,5,5790,0
10109,C,Ship,4,5,254,3,low,F, *7 ,4363,0
1916,F,Flight,5,2,156,2,medium,M,19,1311,1
3993,A,Ship,5,4,178,5,low,F,9,4729,1
4289,C,Ship,4,2,151,3,medium,M,10,5698,0
